S40921A,"Unspecified superficial injury of right upper arm, initial encounter"
S42123K,"Displaced fracture of acromial process, unspecified shoulder, subsequent encounter for fracture with nonunion"
S42123P,"Displaced fracture of acromial process, unspecified shoulder, subsequent encounter for fracture with malunion"
S42123S,"Displaced fracture of acromial process, unspecified shoulder, sequela"
S42124A,"Nondisplaced fracture of acromial process, right shoulder, initial encounter for closed fracture"
S42124B,"Nondisplaced fracture of acromial process, right shoulder, initial encounter for open fracture"
S42124D,"Nondisplaced fracture of acromial process, right shoulder, subsequent encounter for fracture with routine healing"
S42124G,"Nondisplaced fracture of acromial process, right shoulder, subsequent encounter for fracture with delayed healing"
S42124K,"Nondisplaced fracture of acromial process, right shoulder, subsequent encounter for fracture with nonunion"
S42124P,"Nondisplaced fracture of acromial process, right shoulder, subsequent encounter for fracture with malunion"
S42124S,"Nondisplaced fracture of acromial process, right shoulder, sequela"
S42125A,"Nondisplaced fracture of acromial process, left shoulder, initial encounter for closed fracture"
S42125B,"Nondisplaced fracture of acromial process, left shoulder, initial encounter for open fracture"
S42125D,"Nondisplaced fracture of acromial process, left shoulder, subsequent encounter for fracture with routine healing"
S42125G,"Nondisplaced fracture of acromial process, left shoulder, subsequent encounter for fracture with delayed healing"
S42125K,"Nondisplaced fracture of acromial process, left shoulder, subsequent encounter for fracture with nonunion"
S42125P,"Nondisplaced fracture of acromial process, left shoulder, subsequent encounter for fracture with malunion"
S42125S,"Nondisplaced fracture of acromial process, left shoulder, sequela"
S42126A,"Nondisplaced fracture of acromial process, unspecified shoulder, initial encounter for closed fracture"
S42126B,"Nondisplaced fracture of acromial process, unspecified shoulder, initial encounter for open fracture"
S42126D,"Nondisplaced fracture of acromial process, unspecified shoulder, subsequent encounter for fracture with routine healing"
S42126G,"Nondisplaced fracture of acromial process, unspecified shoulder, subsequent encounter for fracture with delayed healing"
S42126K,"Nondisplaced fracture of acromial process, unspecified shoulder, subsequent encounter for fracture with nonunion"
S42126P,"Nondisplaced fracture of acromial process, unspecified shoulder, subsequent encounter for fracture with malunion"
S42126S,"Nondisplaced fracture of acromial process, unspecified shoulder, sequela"
S42131A,"Displaced fracture of coracoid process, right shoulder, initial encounter for closed fracture"
S42131B,"Displaced fracture of coracoid process, right shoulder, initial encounter for open fracture"
S42131D,"Displaced fracture of coracoid process, right shoulder, subsequent encounter for fracture with routine healing"
S42131G,"Displaced fracture of coracoid process, right shoulder, subsequent encounter for fracture with delayed healing"
S42131K,"Displaced fracture of coracoid process, right shoulder, subsequent encounter for fracture with nonunion"
S42131P,"Displaced fracture of coracoid process, right shoulder, subsequent encounter for fracture with malunion"
S42131S,"Displaced fracture of coracoid process, right shoulder, sequela"
S42132A,"Displaced fracture of coracoid process, left shoulder, initial encounter for closed fracture"
S42132B,"Displaced fracture of coracoid process, left shoulder, initial encounter for open fracture"
S42132D,"Displaced fracture of coracoid process, left shoulder, subsequent encounter for fracture with routine healing"
S42132G,"Displaced fracture of coracoid process, left shoulder, subsequent encounter for fracture with delayed healing"
S42132K,"Displaced fracture of coracoid process, left shoulder, subsequent encounter for fracture with nonunion"
S42132P,"Displaced fracture of coracoid process, left shoulder, subsequent encounter for fracture with malunion"
S42132S,"Displaced fracture of coracoid process, left shoulder, sequela"
S42133A,"Displaced fracture of coracoid process, unspecified shoulder, initial encounter for closed fracture"
S42133B,"Displaced fracture of coracoid process, unspecified shoulder, initial encounter for open fracture"
S42133D,"Displaced fracture of coracoid process, unspecified shoulder, subsequent encounter for fracture with routine healing"
S42133G,"Displaced fracture of coracoid process, unspecified shoulder, subsequent encounter for fracture with delayed healing"
S42133K,"Displaced fracture of coracoid process, unspecified shoulder, subsequent encounter for fracture with nonunion"
S42133P,"Displaced fracture of coracoid process, unspecified shoulder, subsequent encounter for fracture with malunion"
S42133S,"Displaced fracture of coracoid process, unspecified shoulder, sequela"
S42134A,"Nondisplaced fracture of coracoid process, right shoulder, initial encounter for closed fracture"
S42134B,"Nondisplaced fracture of coracoid process, right shoulder, initial encounter for open fracture"
S42134D,"Nondisplaced fracture of coracoid process, right shoulder, subsequent encounter for fracture with routine healing"
S42134G,"Nondisplaced fracture of coracoid process, right shoulder, subsequent encounter for fracture with delayed healing"
S42134K,"Nondisplaced fracture of coracoid process, right shoulder, subsequent encounter for fracture with nonunion"
S42134P,"Nondisplaced fracture of coracoid process, right shoulder, subsequent encounter for fracture with malunion"
S42134S,"Nondisplaced fracture of coracoid process, right shoulder, sequela"
S42135A,"Nondisplaced fracture of coracoid process, left shoulder, initial encounter for closed fracture"
S42135B,"Nondisplaced fracture of coracoid process, left shoulder, initial encounter for open fracture"
S42135D,"Nondisplaced fracture of coracoid process, left shoulder, subsequent encounter for fracture with routine healing"
S42135G,"Nondisplaced fracture of coracoid process, left shoulder, subsequent encounter for fracture with delayed healing"
S42135K,"Nondisplaced fracture of coracoid process, left shoulder, subsequent encounter for fracture with nonunion"
S42135P,"Nondisplaced fracture of coracoid process, left shoulder, subsequent encounter for fracture with malunion"
S42135S,"Nondisplaced fracture of coracoid process, left shoulder, sequela"
S42136A,"Nondisplaced fracture of coracoid process, unspecified shoulder, initial encounter for closed fracture"
S42136B,"Nondisplaced fracture of coracoid process, unspecified shoulder, initial encounter for open fracture"
S42136D,"Nondisplaced fracture of coracoid process, unspecified shoulder, subsequent encounter for fracture with routine healing"
S42136G,"Nondisplaced fracture of coracoid process, unspecified shoulder, subsequent encounter for fracture with delayed healing"
S42136K,"Nondisplaced fracture of coracoid process, unspecified shoulder, subsequent encounter for fracture with nonunion"
S42136P,"Nondisplaced fracture of coracoid process, unspecified shoulder, subsequent encounter for fracture with malunion"
S42136S,"Nondisplaced fracture of coracoid process, unspecified shoulder, sequela"
S42141A,"Displaced fracture of glenoid cavity of scapula, right shoulder, initial encounter for closed fracture"
S42141B,"Displaced fracture of glenoid cavity of scapula, right shoulder, initial encounter for open fracture"
S42141D,"Displaced fracture of glenoid cavity of scapula, right shoulder, subsequent encounter for fracture with routine healing"
S42141G,"Displaced fracture of glenoid cavity of scapula, right shoulder, subsequent encounter for fracture with delayed healing"
S42141K,"Displaced fracture of glenoid cavity of scapula, right shoulder, subsequent encounter for fracture with nonunion"
S42141P,"Displaced fracture of glenoid cavity of scapula, right shoulder, subsequent encounter for fracture with malunion"
S42141S,"Displaced fracture of glenoid cavity of scapula, right shoulder, sequela"
S42142A,"Displaced fracture of glenoid cavity of scapula, left shoulder, initial encounter for closed fracture"
S42142B,"Displaced fracture of glenoid cavity of scapula, left shoulder, initial encounter for open fracture"
S42142D,"Displaced fracture of glenoid cavity of scapula, left shoulder, subsequent encounter for fracture with routine healing"
S42142G,"Displaced fracture of glenoid cavity of scapula, left shoulder, subsequent encounter for fracture with delayed healing"
S42142K,"Displaced fracture of glenoid cavity of scapula, left shoulder, subsequent encounter for fracture with nonunion"
S42142P,"Displaced fracture of glenoid cavity of scapula, left shoulder, subsequent encounter for fracture with malunion"
S42142S,"Displaced fracture of glenoid cavity of scapula, left shoulder, sequela"
S42143A,"Displaced fracture of glenoid cavity of scapula, unspecified shoulder, initial encounter for closed fracture"
S42143B,"Displaced fracture of glenoid cavity of scapula, unspecified shoulder, initial encounter for open fracture"
S42143D,"Displaced fracture of glenoid cavity of scapula, unspecified shoulder, subsequent encounter for fracture with routine healing"
S42143G,"Displaced fracture of glenoid cavity of scapula, unspecified shoulder, subsequent encounter for fracture with delayed healing"
S42143K,"Displaced fracture of glenoid cavity of scapula, unspecified shoulder, subsequent encounter for fracture with nonunion"
